id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn01269_c0	>	Cytosol_0	Ga0182890_10985	Prephenate:NADP+ oxidoreductase(decarboxylating)_c0		-16.12		(1)  cpd00006[c0] + (1)  cpd00219[c0] => (1)  cpd00005[c0] + (1)  cpd00011[c0] + (1)  cpd00868[c0]	(1)  NADP_c0[c0] + (1)  Prephenate_c0[c0] => (1)  NADPH_c0[c0] + (1)  CO2_c0[c0] + (1)  p-hydroxyphenylpyruvate_c0[c0]	PPND2	R01730	Phenylalanine, tyrosine and tryptophan biosynthesis	
rxn00830_c0	=	Cytosol_0	Ga0182890_108264	Isopentenyl-diphosphate delta3-delta2-isomerase_c0		0.66		(1)  cpd00113[c0] <=> (1)  cpd00202[c0]	(1)  Isopentenyldiphosphate_c0[c0] <=> (1)  DMAPP_c0[c0]	IDI1	R01123	Terpenoid backbone biosynthesis	All-Trans-Farnesyl-PP-Biosynthesis|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|ERGOSTEROL-SYN-PWY|Energy-Metabolism|GGPP-Biosynthesis|ISOPRENOIDS|Lipid-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|POLYISOPRENSYN-PWY|PWY66-5|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|Terpenoid-Biosynthesis
rxn10113_c0	>	Cytosol_0	(Unknown and Unknown and Unknown and Unknown and Ga0182890_11135)	cytochrome oxidase bo3 (ubiquinol-8: 2.5 protons)_c0		-36.95		(0.5)  cpd00007[c0] + (2.5)  cpd00067[c0] + (1)  cpd15561[c0] => (1)  cpd00001[c0] + (2.5)  cpd00067[e0] + (1)  cpd15560[c0]	(0.5)  O2_c0[c0] + (2.5)  H+_c0[c0] + (1)  Ubiquinol-8_c0[c0] => (1)  H2O_c0[c0] + (2.5)  H+_e0[e0] + (1)  Ubiquinone-8_c0[c0]	CYTBO3			
rxn00029_c0	>	Cytosol_0	Ga0182890_12215	5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming)_c0	4.2.1.24	-15.3		(2)  cpd00338[c0] => (2)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00689[c0]	(2)  5-Aminolevulinate_c0[c0] => (2)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Porphobilinogen_c0[c0]	HEM2	R00036	Porphyrin and chlorophyll metabolism	Biosynthesis|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
rxn06673_c0	>	Cytosol_0	(Ga0182890_1128 and Unknown)	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)_c0		-10.65		(1)  cpd00022[c0] + (1)  cpd12543[c0] => (1)  cpd00070[c0] + (1)  cpd12848[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Carboxybiotin-carboxyl-carrier protein_c0[c0] => (1)  Malonyl-CoA_c0[c0] + (1)  Holo-[carboxylase]_c0[c0]		R04386	Fatty acid biosynthesis	
rxn12646_c0	=	Cytosol_0	Ga0182890_10725	RXN0-6983.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11580[c0] <=> (1)  cpd00033[c0] + (1)  cpd00053[c0]	(1)  H2O_c0[c0] + (1)  Gly-Gln_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Glutamine_c0[c0]	MEAMP1(gly-gln)			
rxn06777_c0	=	Cytosol_0	((Ga0182890_10217 and Unknown) or Ga0182890_10217)	(S)-3-Hydroxytetradecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03115[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd12689[c0]	(1)  NAD_c0[c0] + (1)  (S) -3-Hydroxytetradecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxotetradecanoyl-CoA_c0[c0]	HACD6	R04739	Fatty acid elongation|Fatty acid degradation	
rxn05256_c0	>	Cytosol_0	(Ga0182890_10763 and Ga0182890_10763)	AMP,sulfite:thioredoxin-disulfide oxidoreductase(adenosine-5'-phosphosulfate-forming)_c0				(1)  cpd00193[c0] + (1)  cpd11421[c0] => (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd11420[c0]	(1)  APS_c0[c0] + (1)  trdrd_c0[c0] => (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  trdox_c0[c0]	APSPTi	R07176		
rxn05448_c0	>	Cytosol_0	Ga0182890_108339	10-methyl-trans-undec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11560[c0] => (1)  cpd00003[c0] + (1)  cpd11561[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  10-methyl-trans-undec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  10-methyl-undecanoyl-ACP_c0[c0]				
rxn05446_c0	>	Cytosol_0	Ga0182890_108339	6-methyl-trans-hept-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11552[c0] => (1)  cpd00003[c0] + (1)  cpd11553[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  6-methyl-trans-hept-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  6-methyl-heptanoyl-ACP_c0[c0]				
rxn02175_c0	=	Cytosol_0	Ga0182890_11842	ATP:pantetheine-4'-phosphate adenylyltransferase_c0		1.07		(1)  cpd00002[c0] + (1)  cpd00834[c0] <=> (1)  cpd00012[c0] + (1)  cpd00655[c0]	(1)  ATP_c0[c0] + (1)  Phosphopantetheine_c0[c0] <=> (1)  PPi_c0[c0] + (1)  Dephospho-CoA_c0[c0]	PTPAT	R03035	Pantothenate and CoA biosynthesis	Biosynthesis|COA-PWY|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTOSYN-PWY|Vitamin-Biosynthesis
rxn00020_c0	>	Cytosol_0	(Ga0182890_12378 or Ga0182890_12146 or Ga0182890_10229)	cellobiose glucohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00158[c0] => (2)  cpd00190[c0]	(1)  H2O_c0[c0] + (1)  CELB_c0[c0] => (2)  beta-D-Glucose_c0[c0]		R00026	Starch and sucrose metabolism	
rxn02835_c0	=	Cytosol_0	((Ga0182890_107298 and Ga0182890_107298) or Ga0182890_10757)	1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase_c0		4.04		(1)  cpd00001[c0] + (1)  cpd01777[c0] <=> (1)  cpd02979[c0]	(1)  H2O_c0[c0] + (1)  Phosphoribosyl-AMP_c0[c0] <=> (1)  phosphoribosylformiminoaicar-phosphate_c0[c0]	HIS4_2	R04037	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn03440_c0	=	Cytosol_0	Ga0182890_108186	R05076_c0		0.05		(1)  cpd03588[c0] <=> (1)  cpd00001[c0] + (1)  cpd03589[c0]	(1)  L-erythro-3-Methylmalyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Mesaconyl-CoA_c0[c0]		R05076	Glyoxylate and dicarboxylate metabolism|C5-Branched dibasic acid metabolism|Carbon fixation pathways in prokaryotes	
rxn03861_c0	=	Cytosol_0	Ga0182890_10217	(S)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase_c0		3.76		(1)  cpd00006[c0] + (1)  cpd03043[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd00279[c0]	(1)  NADP_c0[c0] + (1)  3-Hydroxybutanoyl-CoA_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  Acetoacetyl-CoA_c0[c0]		R05576		Acetyl-CoA-Butyrate|Biosynthesis|Energy-Metabolism|Fermentation|Other-biosynthesis|PWY1-3
rxn01675_c0	=	Cytosol_0	(Ga0182890_108259 or Ga0182890_10513)	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase_c0		1.07		(1)  cpd00089[c0] + (1)  cpd00357[c0] <=> (1)  cpd00012[c0] + (1)  cpd00626[c0]	(1)  Glucose-1-phosphate_c0[c0] + (1)  TTP_c0[c0] <=> (1)  PPi_c0[c0] + (1)  dTDPglucose_c0[c0]	G1PTMT	R02328	Streptomycin biosynthesis|Polyketide sugar unit biosynthesis	Antibiotic-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|DTDPRHAMSYN-PWY|ECASYN-PWY|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|OANTIGEN-PWY|Rhamnose-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUGAR-NUCLEOTIDES
rxn03289_c0	=	Cytosol_0	Ga0182890_10217	3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03233[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03248[c0]	(1)  NAD_c0[c0] + (1)  3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA_c0[c0]		R04812	Primary bile acid biosynthesis	
rxn01575_c0	=	Cytosol_0	Ga0182890_11992	L-Isoleucine:2-oxoglutarate aminotransferase_c0		0		(1)  cpd00024[c0] + (1)  cpd00322[c0] <=> (1)  cpd00023[c0] + (1)  cpd00508[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Isoleucine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  3MOP_c0[c0]	BAT2_1	R02199	Valine, leucine and isoleucine degradation|Valine, leucine and isoleucine biosynthesis|Glucosinolate biosynthesis	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Degradation|GLYCINE-SYN|ILEUDEG-PWY|ILEUSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-DEG|ISOLEUCINE-SYN|THREOCAT-PWY|THREONINE-DEG
rxn02009_c0	=	Cytosol_0	Ga0182890_109139	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:L-lysine gamma-ligase (ADP-forming)_c0		-6.35		(1)  cpd00002[c0] + (1)  cpd00039[c0] + (1)  cpd00525[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02861[c0]	(1)  ATP_c0[c0] + (1)  L-Lysine_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine_c0[c0]	UAAGLS1		Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|Peptidoglycan-Biosynthesis
rxn03240_c0	=	Cytosol_0	Ga0182890_108186	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03113[c0] <=> (1)  cpd00001[c0] + (1)  cpd03126[c0]	(1)  (S) -3-Hydroxyhexadecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Hexadecenoyl-CoA_c0[c0]	ECOAH7	R04738	Fatty acid elongation|Fatty acid degradation	
rxn09562_c0	=	Cytosol_0	Ga0182890_11418	Guanylate kinase_c0		9.53		(1)  cpd00067[c0] + (1)  cpd00115[c0] + (1)  cpd00126[c0] <=> (1)  cpd00031[c0] + (1)  cpd00177[c0]	(1)  H+_c0[c0] + (1)  dATP_c0[c0] + (1)  GMP_c0[c0] <=> (1)  GDP_c0[c0] + (1)  dADP_c0[c0]	GK2			
rxn05359_c0	>	Cytosol_0	(Ga0182890_106230 and (Ga0182890_10880 or Ga0182890_106295))	4-methyl-3-oxo-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11495[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11496[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  2-methylbutyryl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  4-methyl-3-oxo-hexanoyl-ACP_c0[c0]				
rxn06098_c0	=	Cytosol_0	Ga0182890_11855	Phosphatidylcholine:sterol O-acyltransferase_c0		9.53		(1)  cpd00301[c0] + (1)  cpd11624[c0] <=> (1)  cpd02601[c0] + (1)  cpd11979[c0]	(1)  Sterol_c0[c0] + (1)  Lecithin_c0[c0] <=> (1)  2-Lysolecithin_c0[c0] + (1)  Steryl ester_c0[c0]		R02114	Glycerophospholipid metabolism	
rxn01828_c0	>	Cytosol_0	Ga0182890_109179	L-Arabinonate hydro-lyase_c0		-8.17		(1)  cpd00427[c0] => (1)  cpd00001[c0] + (1)  cpd00520[c0]	(1)  L-Arabinonate_c0[c0] => (1)  H2O_c0[c0] + (1)  2-Dehydro-3-deoxy-L-pentonate_c0[c0]		R02522	Ascorbate and aldarate metabolism	
rxn01044_c0	=	Cytosol_0	Ga0182890_11520	D-xylose aldose-ketose-isomerase_c0		-0.89		(1)  cpd00154[c0] <=> (1)  cpd00259[c0]	(1)  Xylose_c0[c0] <=> (1)  D-Lyxulose_c0[c0]	XYLI1	R01432	Pentose and glucuronate interconversions	
rxn10011_c0	<	Cytosol_0	Ga0182890_108346	acyl-CoA dehydrogenase (octanoyl-CoA)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd01335[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03130[c0]	(1)  NAD_c0[c0] + (1)  Octanoyl-CoA_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  (2E) -Octenoyl-CoA_c0[c0]	ACOAD3			
rxn12644_c0	=	Cytosol_0	Ga0182890_10725	methionyl aminopeptidase_c0		-155.57		(1)  cpd00001[c0] + (1)  cpd11582[c0] <=> (1)  cpd00035[c0] + (1)  cpd00161[c0]	(1)  H2O_c0[c0] + (1)  ala-L-Thr-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Threonine_c0[c0]	MEAMP1(ala-thr)			
rxn01629_c0	=	Cytosol_0	Ga0182890_12220	(S)-4-Amino-5-oxopentanoate 4,5-aminomutase_c0		1.46		(1)  cpd00338[c0] <=> (1)  cpd02345[c0]	(1)  5-Aminolevulinate_c0[c0] <=> (1)  L-Glutamate1-semialdehyde_c0[c0]	G1SAT	R02272	Porphyrin and chlorophyll metabolism	Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
rxn00777_c0	=	Cytosol_0	Ga0182890_10891	D-ribose-5-phosphate aldose-ketose-isomerase_c0		0.62		(1)  cpd00101[c0] <=> (1)  cpd00171[c0]	(1)  ribose-5-phosphate_c0[c0] <=> (1)  D-Ribulose5-phosphate_c0[c0]		R01056	Pentose phosphate pathway|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|Sugars-And-Polysaccharides|Xylose-Degradation
rxn13784_c0	>	Cytosol_0	(Unknown and Ga0182890_12129 and Ga0182890_107325 and Ga0182890_10946 and Ga0182890_107352 and Ga0182890_10833 and Unknown and Ga0182890_106231 and Unknown and Ga0182890_106399 and Unknown and Unknown and Unknown)	RNA transcription_c0				 => (1)  cpd17043[c0]	 => (1)  RNA transcription_c0[c0]				
rxn01740_c0	=	Cytosol_0	Ga0182890_10937	Shikimate:NADP+ 3-oxidoreductase_c0		0.75		(1)  cpd00006[c0] + (1)  cpd00383[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd01716[c0]	(1)  NADP_c0[c0] + (1)  Shikimate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Dehydroshikimate_c0[c0]	ARO1_3	R02413	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn05533_c0	>	Cytosol_0	(Ga0182890_108273 or Ga0182890_109156)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11593[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11593[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-asp-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-asp-L_c0[c0]	DIPEPabc1			
rxn00190_c0	>	Cytosol_0	Ga0182890_11659	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd00638[c0] => (1)  cpd00003[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00023[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  Deamido-NAD_c0[c0] => (1)  NAD_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Glutamate_c0[c0] + (2)  H+_c0[c0]	NADS2	R00257	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NAD-SYN|NADSYN-PWY|PWY0-781|PYRIDNUCSAL-PWY|PYRIDNUCSYN-PWY
rxn05327_c0	<	Cytosol_0	Ga0182890_108339	Decanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11474[c0] <= (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11475[c0]	(1)  NAD_c0[c0] + (1)  Decanoyl-ACP_c0[c0] <= (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  (2E) -Decenoyl-[acp]_c0[c0]	DEMAT4	R04961	Fatty acid biosynthesis	
rxn04841_c0	=	Cytosol_0	Ga0182890_10113	Glutathione: 15-HPETE oxidoreductase_c0		-26.31		(2)  cpd00042[c0] + (1)  cpd03555[c0] <=> (1)  cpd00001[c0] + (1)  cpd00111[c0] + (1)  cpd02890[c0]	(2)  GSH_c0[c0] + (1)  15(S) -HPETE_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Oxidized glutathione_c0[c0] + (1)  15(S) -HETE_c0[c0]		R07035	Arachidonic acid metabolism	
rxn02314_c0	=	Cytosol_0	Ga0182890_110116	ATP:D-tagatose-6-phosphate 1-phosphotransferase_c0	2.7.1.144	-14.03		(1)  cpd00002[c0] + (1)  cpd00805[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02371[c0]	(1)  ATP_c0[c0] + (1)  D-Tagatose 6-phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Tagatose 1,6-biphosphate_c0[c0]		R03236	Galactose metabolism	Carbohydrates-Degradation|Degradation|GALACTITOLCAT-PWY|GALACTOSE-DEGRADATION|LACTOSE-DEG|LACTOSECAT-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn00503_c0	=	Cytosol_0	Ga0182890_11013	(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase_c0		4.25		(2)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd02431[c0] <=> (1)  cpd00004[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0]	(2)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  1-Pyrroline-5-carboxylate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0]	P5CD	R00707	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARGASEDEG-PWY|ARGININE-DEG|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Ethylene-Biosynthesis|GLUTAMATE-SYN|HORMONE-SYN|IND-AMINO-ACID-SYN|PROLINE-DEG|PROUT-PWY|Plant-Hormone-Biosynthesis
rxn00251_c0	=	Cytosol_0	(Ga0182890_107368 or Ga0182890_11185)	phosphate:oxaloacetate carboxy-lyase (adding phosphate;phosphoenolpyruvate-forming)_c0		-3		(1)  cpd00009[c0] + (1)  cpd00032[c0] + (1)  cpd00067[c0] <=> (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd00061[c0]	(1)  Phosphate_c0[c0] + (1)  Oxaloacetate_c0[c0] + (1)  H+_c0[c0] <=> (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0]	PPC	R00345	Pyruvate metabolism|Methane metabolism|Carbon fixation in photosynthetic organisms|Carbon fixation pathways in prokaryotes	
rxn04043_c0	=	Cytosol_0	Ga0182890_12338	ADP:D-fructose-6-phosphate 1-phosphotransferase_c0		-23.56		(1)  cpd00008[c0] + (1)  cpd00072[c0] <=> (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd00290[c0]	(1)  ADP_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0] <=> (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  D-fructose-1,6-bisphosphate_c0[c0]	PFK (adp)	R05805		
rxn00790_c0	<	Cytosol_0	Ga0182890_107288	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)_c0		20.46		(1)  cpd00012[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd01982[c0] <= (1)  cpd00001[c0] + (1)  cpd00053[c0] + (1)  cpd00103[c0]	(1)  PPi_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  5-Phosphoribosylamine_c0[c0] <= (1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  PRPP_c0[c0]	ADE4	R01072	Purine metabolism|Alanine, aspartate and glutamate metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn03910_c0	=	Cytosol_0	Ga0182890_12277	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing)_c0		26.77		(1)  cpd08288[c0] <=> (1)  cpd00046[c0] + (1)  cpd08301[c0]	(1)  2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0[c0]	MECDPS	R05637	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00237_c0	=	Cytosol_0	Ga0182890_110103	ATP:GDP phosphotransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00031[c0] <=> (1)  cpd00008[c0] + (1)  cpd00038[c0]	(1)  ATP_c0[c0] + (1)  GDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  GTP_c0[c0]	NDPK1	R00330	Purine metabolism	Biosynthesis|DENOVOPURINE2-PWY|Metabolic-Regulators|Nucleotide-Biosynthesis|PPGPPMET-PWY|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn01489_c0	>	Cytosol_0	Ga0182890_108263	Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase_c0		-27.33		(2)  cpd00289[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02168[c0]	(2)  Geranylgeranyl diphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Prephytoene diphosphate_c0[c0]		R02065	Carotenoid biosynthesis	Biosynthesis|CAROTENOID-PWY|CAROTENOID-SYN|Lycopene-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn08086_c0	>	Cytosol_0	Ga0182890_10977	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)_c0				(1)  cpd00067[c0] + (1)  cpd15277[c0] + (1)  cpd15327[c0] => (1)  cpd11493[c0] + (1)  cpd15524[c0]	(1)  H+_c0[c0] + (1)  Palmitoyl-ACP_c0[c0] + (1)  1-hexadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	AGPAT160			
rxn08311_c0	=	Cytosol_0	Ga0182890_11785	CDP-diacylglycerol synthetase (n-C18:0)_c0		-360.2		(1)  cpd00052[c0] + (1)  cpd15526[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15421[c0]	(1)  CTP_c0[c0] + (1)  1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-dioctadecanoylglycerol_c0[c0]	DASYN180			
rxn03175_c0	=	Cytosol_0	Ga0182890_107295	N-(5'-Phospho-D-ribosylformimino)-5-amino-1- (5''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase_c0		10.15		(1)  cpd00067[c0] + (1)  cpd02979[c0] <=> (1)  cpd02991[c0]	(1)  H+_c0[c0] + (1)  phosphoribosylformiminoaicar-phosphate_c0[c0] <=> (1)  phosphoribulosylformimino-AICAR-phosphate_c0[c0]	PRMICI	R04640	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
