Gene	Transcript	FDR	P-Value	Number of species included	Number of Sites under positive Selection	Jalview protein alignment	Protein Alignment (interleaved)
2727792276	2727792276	0.0122136523702032	3.541e-03	16	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792276/Ramlibacter_MAG/2727792276_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792276/Ramlibacter_MAG/2727792276_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791334	2727791334	0.0122893873873874	3.571e-03	7	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791334/Ramlibacter_MAG/2727791334_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791334/Ramlibacter_MAG/2727791334_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792357	2727792357	0.0124780943820225	3.634e-03	5	12	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792357/Ramlibacter_MAG/2727792357_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792357/Ramlibacter_MAG/2727792357_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792694	2727792694	0.0128098475336323	3.739e-03	6	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792694/Ramlibacter_MAG/2727792694_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792694/Ramlibacter_MAG/2727792694_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792472	2727792472	0.0129061428571429	3.781e-03	16	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792472/Ramlibacter_MAG/2727792472_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792472/Ramlibacter_MAG/2727792472_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791699	2727791699	0.0129061428571429	3.784e-03	16	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791699/Ramlibacter_MAG/2727791699_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791699/Ramlibacter_MAG/2727791699_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793089	2727793089	0.0131462449888641	3.863e-03	6	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793089/Ramlibacter_MAG/2727793089_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793089/Ramlibacter_MAG/2727793089_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794001	2727794001	0.0131781511111111	3.881e-03	4	7	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794001/Ramlibacter_MAG/2727794001_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794001/Ramlibacter_MAG/2727794001_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792235	2727792235	0.0133522128603104	3.941e-03	4	26	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792235/Ramlibacter_MAG/2727792235_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792235/Ramlibacter_MAG/2727792235_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791311	2727791311	0.0135593097345133	4.011e-03	15	7	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791311/Ramlibacter_MAG/2727791311_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791311/Ramlibacter_MAG/2727791311_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792841	2727792841	0.0135664812362031	4.022e-03	18	8	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792841/Ramlibacter_MAG/2727792841_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792841/Ramlibacter_MAG/2727792841_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794329	2727794329	0.0138058502202643	4.102e-03	16	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794329/Ramlibacter_MAG/2727794329_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794329/Ramlibacter_MAG/2727794329_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791870	2727791870	0.0140105846153846	4.172e-03	4	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791870/Ramlibacter_MAG/2727791870_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791870/Ramlibacter_MAG/2727791870_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792655	2727792655	0.0143384035087719	4.279e-03	14	7	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792655/Ramlibacter_MAG/2727792655_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792655/Ramlibacter_MAG/2727792655_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727790928	2727790928	0.0143525240174672	4.298e-03	10	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790928/Ramlibacter_MAG/2727790928_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790928/Ramlibacter_MAG/2727790928_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791773	2727791773	0.0143525240174672	4.302e-03	16	13	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791773/Ramlibacter_MAG/2727791773_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791773/Ramlibacter_MAG/2727791773_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791779	2727791779	0.0145010196078431	4.356e-03	20	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791779/Ramlibacter_MAG/2727791779_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791779/Ramlibacter_MAG/2727791779_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793330	2727793330	0.0145990434782609	4.395e-03	5	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793330/Ramlibacter_MAG/2727793330_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793330/Ramlibacter_MAG/2727793330_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727790923	2727790923	0.0147960780911063	4.464e-03	4	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790923/Ramlibacter_MAG/2727790923_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790923/Ramlibacter_MAG/2727790923_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791742	2727791742	0.0148268917748918	4.483e-03	5	8	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791742/Ramlibacter_MAG/2727791742_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791742/Ramlibacter_MAG/2727791742_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727790677	2727790677	0.0149309310344828	4.528e-03	8	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790677/Ramlibacter_MAG/2727790677_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790677/Ramlibacter_MAG/2727790677_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791632	2727791632	0.0149309310344828	4.534e-03	11	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791632/Ramlibacter_MAG/2727791632_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791632/Ramlibacter_MAG/2727791632_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791107	2727791107	0.0149809720430108	4.559e-03	5	9	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791107/Ramlibacter_MAG/2727791107_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791107/Ramlibacter_MAG/2727791107_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794378	2727794378	0.0149816137339056	4.569e-03	5	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794378/Ramlibacter_MAG/2727794378_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794378/Ramlibacter_MAG/2727794378_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793273	2727793273	0.0150280599571734	4.593e-03	19	14	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793273/Ramlibacter_MAG/2727793273_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793273/Ramlibacter_MAG/2727793273_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791853	2727791853	0.015188970212766	4.654e-03	16	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791853/Ramlibacter_MAG/2727791853_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791853/Ramlibacter_MAG/2727791853_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793392	2727793392	0.015188970212766	4.668e-03	16	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793392/Ramlibacter_MAG/2727793392_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793392/Ramlibacter_MAG/2727793392_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793726	2727793726	0.015188970212766	4.672e-03	12	8	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793726/Ramlibacter_MAG/2727793726_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793726/Ramlibacter_MAG/2727793726_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791478	2727791478	0.0156790318471338	4.833e-03	5	12	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791478/Ramlibacter_MAG/2727791478_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791478/Ramlibacter_MAG/2727791478_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792529	2727792529	0.0157850169491525	4.876e-03	16	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792529/Ramlibacter_MAG/2727792529_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792529/Ramlibacter_MAG/2727792529_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793841	2727793841	0.016047223628692	4.972e-03	10	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793841/Ramlibacter_MAG/2727793841_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793841/Ramlibacter_MAG/2727793841_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794259	2727794259	0.016047223628692	4.978e-03	10	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794259/Ramlibacter_MAG/2727794259_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794259/Ramlibacter_MAG/2727794259_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794045	2727794045	0.0161807157894737	5.030e-03	10	4	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794045/Ramlibacter_MAG/2727794045_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794045/Ramlibacter_MAG/2727794045_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791563	2727791563	0.016567243697479	5.161e-03	20	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791563/Ramlibacter_MAG/2727791563_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791563/Ramlibacter_MAG/2727791563_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793459	2727793459	0.0166254088050314	5.190e-03	18	9	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793459/Ramlibacter_MAG/2727793459_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793459/Ramlibacter_MAG/2727793459_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793587	2727793587	0.0170317656903766	5.328e-03	13	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793587/Ramlibacter_MAG/2727793587_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793587/Ramlibacter_MAG/2727793587_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791850	2727791850	0.0178734530271399	5.603e-03	5	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791850/Ramlibacter_MAG/2727791850_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791850/Ramlibacter_MAG/2727791850_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792748	2727792748	0.0184378666666667	5.792e-03	11	7	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792748/Ramlibacter_MAG/2727792748_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792748/Ramlibacter_MAG/2727792748_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794300	2727794300	0.0185138960498961	5.828e-03	8	15	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794300/Ramlibacter_MAG/2727794300_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794300/Ramlibacter_MAG/2727794300_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793264	2727793264	0.018538887966805	5.848e-03	8	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793264/Ramlibacter_MAG/2727793264_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793264/Ramlibacter_MAG/2727793264_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794349	2727794349	0.0186523561076605	5.896e-03	4	8	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794349/Ramlibacter_MAG/2727794349_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794349/Ramlibacter_MAG/2727794349_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794018	2727794018	0.0186832727272727	5.918e-03	15	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794018/Ramlibacter_MAG/2727794018_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794018/Ramlibacter_MAG/2727794018_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
