gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2755616045	329	74.07	1	324	1	324	0.0e+00	582	KO:K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]	EC:6.4.1.2	Yes
2755616046	293	69.18	1	291	1	292	0.0e+00	466	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2755616047	218	75.58	1	217	1	217	4.7e-119	383	KO:K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	EC:2.1.1.77	Yes
2755616050	805	62.69	1	733	1	731	0.0e+00	1060	KO:K05366	penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]	EC:2.4.1.-	Yes
2755616050	805	62.69	1	733	1	731	0.0e+00	1060	KO:K05366	penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]	EC:3.4.-	Yes
2755616057	403	85.61	1	403	1	403	0.0e+00	794	KO:K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2755616059	677	41.08	4	677	9	692	0.0e+00	589	KO:K02014	iron complex outermembrane recepter protein		Yes
2755616062	516	47.85	16	515	23	526	0.0e+00	537	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	Yes
2755616063	162	60.87	2	161	3	161	3.6e-62	216	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	Yes
2755616064	551	73.81	3	548	9	554	0.0e+00	989	KO:K01886	glutaminyl-tRNA synthetase [EC:6.1.1.18]	EC:6.1.1.18	Yes
2755616065	448	48.54	1	445	1	438	0.0e+00	462	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2755616067	157	66.67	1	156	1	156	2.6e-69	236	KO:K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	EC:2.1.1.177	Yes
2755616069	186	56.04	1	182	1	182	1.4e-71	246	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.82	Yes
2755616069	186	56.04	1	182	1	182	1.4e-71	246	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.83	Yes
2755616070	229	67.98	2	229	3	230	5.5e-110	359	KO:K15669	D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]	EC:2.7.7.71	Yes
2755616071	192	66.84	1	190	1	190	7.1e-95	312	KO:K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	EC:5.3.1.28	Yes
2755616072	341	71.98	1	339	1	339	0.0e+00	555	KO:K07031	D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]	EC:2.7.1.168	Yes
2755616076	420	55.64	1	417	1	417	0.0e+00	533	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2755616079	210	42.25	2	202	8	220	4.4e-49	183	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	Yes
2755616080	312	57.64	1	304	1	314	4.0e-126	413	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.1.26	Yes
2755616080	312	57.64	1	304	1	314	4.0e-126	413	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.7.2	Yes
2755616081	389	69.15	1	389	1	387	0.0e+00	639	KO:K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	EC:6.3.3.1	Yes
2755616082	232	79.3	1	227	1	227	0.0e+00	431	KO:K09812	cell division transport system ATP-binding protein		Yes
2755616085	244	67.62	1	244	11	254	6.7e-124	400	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	Yes
2755616089	282	60	4	281	1	280	6.0e-121	395	KO:K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	EC:4.1.3.4	Yes
2755616091	203	80.5	4	203	3	202	4.7e-118	379	KO:K06169	tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]	EC:1.-	Yes
2755616092	410	73.96	3	409	4	410	0.0e+00	709	KO:K00819	ornithine--oxo-acid transaminase [EC:2.6.1.13]	EC:2.6.1.13	Yes
2755616093	78	79.49	1	78	1	78	1.3e-41	149	KO:K02902	large subunit ribosomal protein L28		Yes
2755616094	60	93.33	1	60	1	60	4.4e-36	132	KO:K02913	large subunit ribosomal protein L33		Yes
2755616096	320	82.19	1	320	1	320	0.0e+00	591	KO:K03110	fused signal recognition particle receptor		Yes
2755616099	321	60.12	1	321	1	321	0.0e+00	463	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.1	Yes
2755616099	321	60.12	1	321	1	321	0.0e+00	463	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.10	Yes
2755616099	321	60.12	1	321	1	321	0.0e+00	463	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.29	Yes
2755616105	893	68.95	5	880	3	844	0.0e+00	1370	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2755616107	259	63.08	1	259	1	260	6.1e-121	393	KO:K01778	diaminopimelate epimerase [EC:5.1.1.7]	EC:5.1.1.7	Yes
2755616108	290	66.43	1	282	1	283	0.0e+00	445	KO:K00757	uridine phosphorylase [EC:2.4.2.3]	EC:2.4.2.3	Yes
2755616123	115	52.43	4	106	8	110	6.7e-32	126	KO:K09153	uncharacterized protein		Yes
2755616127	395	78.06	1	392	1	392	0.0e+00	712	KO:K03665	GTPase		Yes
2755616128	118	52.59	1	116	1	112	1.8e-42	156	KO:K05710	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin subunit		Yes
2755616130	911	63.67	12	910	10	898	0.0e+00	1360	KO:K05989	alpha-L-rhamnosidase [EC:3.2.1.40]	EC:3.2.1.40	Yes
2755616135	192	72.87	5	192	2	189	3.9e-100	327	KO:K00942	guanylate kinase [EC:2.7.4.8]	EC:2.7.4.8	Yes
2755616139	268	79.83	31	268	1	236	0.0e+00	442	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2755616140	381	65.78	2	377	4	380	0.0e+00	587	KO:K14287	methionine aminotransferase [EC:2.6.1.-]	EC:2.6.1.-	Yes
2755616141	335	73.65	1	334	1	334	0.0e+00	592	KO:K16171	fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2]	EC:3.7.1.2	Yes
2755616150	91	73.91	23	91	2	70	4.3e-32	124	KO:K09954	uncharacterized protein		Yes
2755616151	116	78.45	1	116	1	116	4.9e-65	219	KO:K00330	NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616152	191	86.39	21	189	15	183	7.2e-108	349	KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616153	169	62.42	19	169	1	156	1.4e-66	230	KO:K00332	NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616154	383	67.22	21	383	11	373	0.0e+00	589	KO:K13378	NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616154	383	76.56	1	383	1	378	0.0e+00	702	KO:K00333	NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616155	358	78.77	1	358	1	358	0.0e+00	669	KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616156	156	78.98	2	156	3	159	2.5e-89	292	KO:K00338	NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616157	170	55.69	1	165	1	167	4.6e-60	211	KO:K00339	NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616158	103	81.19	2	102	3	103	3.9e-55	190	KO:K00340	NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616159	660	64.31	26	660	9	641	0.0e+00	927	KO:K00341	NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616160	490	69.92	1	471	1	481	0.0e+00	750	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616161	467	54.21	4	466	3	464	0.0e+00	569	KO:K00343	NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]	EC:1.6.5.3	Yes
2755616168	355	59.05	1	355	1	359	0.0e+00	499	KO:K00831	phosphoserine aminotransferase [EC:2.6.1.52]	EC:2.6.1.52	Yes
2755616173	635	62.97	1	632	1	631	0.0e+00	963	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	Yes
2755616174	368	64.84	2	365	1	364	0.0e+00	563	KO:K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	EC:5.1.3.14	Yes
2755616179	145	66.43	3	145	2	144	1.3e-68	232	KO:K01520	dUTP pyrophosphatase [EC:3.6.1.23]	EC:3.6.1.23	Yes
2755616182	225	68.84	9	223	1	215	7.0e-106	347	KO:K09810	lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2755616184	402	64.25	2	400	3	402	0.0e+00	591	KO:K06885	uncharacterized protein		Yes
2755616185	348	71.76	1	347	1	347	0.0e+00	588	KO:K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	EC:2.3.1.191	Yes
2755616186	275	63.24	4	275	3	274	0.0e+00	435	KO:K07046	L-fuconolactonase [EC:3.1.1.-]	EC:3.1.1.-	Yes
2755616187	336	66.77	3	330	9	335	0.0e+00	531	KO:K00064	D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]	EC:1.1.1.122	Yes
2755616189	442	80.09	1	442	1	442	0.0e+00	873	KO:K01805	xylose isomerase [EC:5.3.1.5]	EC:5.3.1.5	Yes
2755616190	689	65.58	12	687	13	688	0.0e+00	1080	KO:K01235	alpha-glucuronidase [EC:3.2.1.139]	EC:3.2.1.139	Yes
2755616193	347	55.88	2	341	3	342	0.0e+00	450	KO:K02529	LacI family transcriptional regulator		Yes
2755616196	297	31.16	20	295	30	300	3.4e-40	162	KO:K09973	uncharacterized protein		Yes
2755616197	159	47.1	3	157	2	156	8.9e-48	175	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755616210	151	37.58	3	151	1	149	1.6e-34	136	KO:K09936	bacterial/archaeal transporter family-2 protein		Yes
2755616217	395	71.39	14	394	10	387	0.0e+00	651	KO:K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	EC:1.1.2.3	Yes
2755616219	416	66.26	3	414	2	413	0.0e+00	633	KO:K02429	MFS transporter, FHS family, L-fucose permease		Yes
2755616220	109	74.31	1	109	1	109	1.8e-60	205	KO:K03534	L-rhamnose mutarotase [EC:5.1.3.32]	EC:5.1.3.32	Yes
2755616222	269	46.12	21	264	29	267	1.0e-69	247	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	Yes
2755616230	474	76	1	474	21	493	0.0e+00	808	KO:K03092	RNA polymerase sigma-54 factor		Yes
2755616233	138	47.54	8	129	8	129	2.0e-34	135	KO:K07063	uncharacterized protein		Yes
2755616238	161	70.19	1	161	1	161	5.9e-83	275	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755616244	405	69.83	1	401	1	401	0.0e+00	669	KO:K19715	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase [EC:2.6.1.109]	EC:2.6.1.109	Yes
2755616245	217	59.26	1	216	1	216	1.3e-94	314	KO:K07396	putative protein-disulfide isomerase		Yes
2755616259	410	46.3	47	410	43	406	3.6e-117	396	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	Yes
2755616266	680	71.3	1	679	1	674	0.0e+00	1080	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.1	Yes
2755616266	680	71.3	1	679	1	674	0.0e+00	1080	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.3	Yes
2755616269	998	53.91	6	998	1	980	0.0e+00	1230	KO:K02014	iron complex outermembrane recepter protein		Yes
2755616276	234	74.14	4	234	2	233	2.7e-126	405	KO:K07658	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP		Yes
2755616278	682	58.74	34	682	23	673	0.0e+00	933	KO:K07386	putative endopeptidase [EC:3.4.24.-]	EC:3.4.24.-	Yes
2755616279	440	48.19	12	440	24	465	0.0e+00	457	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.16.4	Yes
2755616279	440	48.19	12	440	24	465	0.0e+00	457	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.21.-	Yes
2755616280	550	72.1	1	550	1	547	0.0e+00	875	KO:K00627	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]	EC:2.3.1.12	Yes
2755616281	484	79.46	3	484	2	483	0.0e+00	897	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2755616282	128	71.09	1	128	1	128	2.7e-66	224	KO:K06195	ApaG protein		Yes
2755616284	565	74.2	1	565	1	554	0.0e+00	954	KO:K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	EC:6.3.5.1	Yes
2755616286	204	75.49	1	204	32	235	1.5e-113	366	KO:K06187	recombination protein RecR		Yes
2755616291	338	76.23	1	335	1	345	0.0e+00	600	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2755616293	934	73.31	5	934	6	900	0.0e+00	1540	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2755616296	215	77.4	8	215	2	209	5.5e-120	386	KO:K07220	uncharacterized protein		Yes
2755616297	341	71.51	2	337	1	334	0.0e+00	559	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2755616298	351	73.35	1	349	1	348	0.0e+00	598	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2755616299	354	78.19	1	353	1	353	0.0e+00	641	KO:K02835	peptide chain release factor 1		Yes
2755616302	523	62.86	4	520	5	521	0.0e+00	766	KO:K06015	N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	EC:3.5.1.81	Yes
2755616303	392	63.85	3	392	2	391	0.0e+00	580	KO:K01273	membrane dipeptidase [EC:3.4.13.19]	EC:3.4.13.19	Yes
2755616307	363	51.37	1	363	1	365	2.6e-127	421	KO:K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	EC:3.5.1.25	Yes
2755616310	343	74.78	3	343	4	344	0.0e+00	631	KO:K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	EC:2.7.4.16	Yes
2755616312	259	71.76	2	255	1	255	0.0e+00	442	KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	Yes
2755616317	245	54.27	13	245	10	234	7.5e-84	286	KO:K03814	monofunctional biosynthetic peptidoglycan transglycosylase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2755616320	182	75.82	1	181	1	182	6.5e-101	328	KO:K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	EC:3.2.2.20	Yes
2755616321	210	62.2	3	210	24	231	3.6e-92	306	KO:K03811	nicotinamide mononucleotide transporter		Yes
2755616322	137	62.5	1	136	1	136	2.1e-60	209	KO:K04063	osmotically inducible protein OsmC		Yes
2755616326	597	70.69	1	597	1	597	0.0e+00	976	KO:K00257			Yes
2755616330	229	59.83	1	229	1	228	2.3e-96	320	KO:K01057	6-phosphogluconolactonase [EC:3.1.1.31]	EC:3.1.1.31	Yes
2755616331	432	69.77	6	432	4	433	0.0e+00	726	KO:K08191	MFS transporter, ACS family, hexuronate transporter		Yes
2755616332	221	60.91	1	220	1	220	4.5e-99	327	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.2.14	Yes
2755616332	221	60.91	1	220	1	220	4.5e-99	327	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.3.42	Yes
2755616333	341	85.92	1	341	1	341	0.0e+00	679	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	Yes
2755616335	336	54.08	1	330	1	331	0.0e+00	442	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	Yes
2755616336	276	65.58	1	276	1	276	0.0e+00	455	KO:K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	EC:5.3.1.17	Yes
2755616337	255	80.48	5	255	1	251	0.0e+00	468	KO:K00065	2-deoxy-D-gluconate 3-dehydrogenase [EC:1.1.1.125]	EC:1.1.1.125	Yes
2755616340	250	78	1	250	1	250	0.0e+00	442	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2755616341	491	52.85	117	483	44	411	0.0e+00	476	KO:K08191	MFS transporter, ACS family, hexuronate transporter		Yes
2755616345	808	53.14	65	772	28	743	0.0e+00	897	KO:K01729	poly(beta-D-mannuronate) lyase [EC:4.2.2.3]	EC:4.2.2.3	Yes
2755616348	242	57.76	5	235	3	234	1.1e-94	316	KO:K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex		Yes
2755616349	492	73.43	19	481	4	466	0.0e+00	852	KO:K01812	glucuronate isomerase [EC:5.3.1.12]	EC:5.3.1.12	Yes
2755616350	546	80.15	1	546	1	549	0.0e+00	1030	KO:K01685	altronate hydrolase [EC:4.2.1.7]	EC:4.2.1.7	Yes
2755616351	502	57.46	1	488	1	488	0.0e+00	642	KO:K00041	tagaturonate reductase [EC:1.1.1.58]	EC:1.1.1.58	Yes
2755616352	345	52	18	341	33	353	1.6e-118	394	KO:K01051	pectinesterase [EC:3.1.1.11]	EC:3.1.1.11	Yes
2755616353	637	57.35	19	637	35	645	0.0e+00	835	KO:K15532	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	EC:3.2.1.172	Yes
2755616355	334	57.83	5	334	2	332	0.0e+00	445	KO:K01051	pectinesterase [EC:3.1.1.11]	EC:3.1.1.11	Yes
2755616359	345	62.65	1	340	1	340	0.0e+00	495	KO:K02529	LacI family transcriptional regulator		Yes
2755616367	474	34.77	1	462	1	463	5.2e-100	350	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	Yes
2755616370	411	42.64	28	321	32	359	1.2e-77	280	KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	Yes
2755616371	367	45.11	31	336	41	356	1.9e-96	333	KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	Yes
2755616376	522	41.41	30	522	8	478	2.1e-118	408	KO:K00274	monoamine oxidase [EC:1.4.3.4]	EC:1.4.3.4	Yes
2755616382	1027	61.43	1	1023	1	1022	0.0e+00	1420	KO:K18138	multidrug efflux pump		Yes
2755616382	1027	76.25	1	1019	1	1018	0.0e+00	1770	KO:K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family		Yes
2755616383	354	41.14	1	346	1	349	7.6e-93	321	KO:K03585	membrane fusion protein, multidrug efflux system		Yes
2755616384	339	87.61	1	331	1	331	0.0e+00	656	KO:K03553	recombination protein RecA		Yes
2755616387	150	75.18	10	150	13	153	4.1e-77	257	KO:K01734	methylglyoxal synthase [EC:4.2.3.3]	EC:4.2.3.3	Yes
2755616389	737	66.94	14	733	17	734	0.0e+00	1140	KO:K01301	N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]	EC:3.4.17.21	Yes
2755616392	320	78.44	1	320	1	318	0.0e+00	595	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	Yes
2755616396	155	79.47	1	151	1	151	3.6e-92	300	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2755616398	628	36.32	2	620	6	641	0.0e+00	476	KO:K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2755616400	473	65.47	2	473	3	477	0.0e+00	754	KO:K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	EC:2.1.1.190	Yes
2755616405	498	75.9	3	497	4	496	0.0e+00	869	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2755616410	419	54.5	1	418	1	418	0.0e+00	545	KO:K07240	chromate transporter		Yes
2755616412	321	37.41	21	314	4	296	1.5e-64	236	KO:K07052	uncharacterized protein		Yes
2755616414	293	60.54	1	289	1	293	8.5e-121	396	KO:K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	EC:2.7.7.41	Yes
2755616415	380	73.88	2	380	1	379	0.0e+00	648	KO:K01760	cystathionine beta-lyase [EC:4.4.1.8]	EC:4.4.1.8	Yes
2755616418	314	66.99	1	312	1	311	0.0e+00	510	KO:K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	EC:2.3.1.191	Yes
2755616420	144	64.23	1	137	1	137	4.7e-66	226	KO:K03711	Fur family transcriptional regulator, ferric uptake regulator		Yes
2755616424	422	84.36	1	422	1	422	0.0e+00	878	KO:K17723	dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	EC:1.3.1.1	Yes
2755616426	456	74.95	1	454	1	448	0.0e+00	793	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2755616426	456	74.95	1	454	1	448	0.0e+00	793	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2755616427	288	87.5	1	288	1	288	0.0e+00	619	KO:K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]	EC:3.5.1.53	Yes
2755616429	459	80.87	1	459	1	460	0.0e+00	887	KO:K01464	dihydropyrimidinase [EC:3.5.2.2]	EC:3.5.2.2	Yes
2755616430	492	73.5	23	490	17	484	0.0e+00	844	KO:K03457	nucleobase:cation symporter-1, NCS1 family		Yes
2755616431	455	74.94	1	447	2	448	0.0e+00	804	KO:K15372	taurine---2-oxoglutarate transaminase [EC:2.6.1.55]	EC:2.6.1.55	Yes
2755616434	485	85.15	1	485	1	485	0.0e+00	954	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.18	Yes
2755616434	485	85.15	1	485	1	485	0.0e+00	954	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.27	Yes
2755616435	156	80.13	1	156	1	156	7.3e-87	285	KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		Yes
2755616436	198	69.63	1	191	1	191	4.2e-97	319	KO:K00556	tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	EC:2.1.1.34	Yes
2755616441	318	47.3	4	313	3	312	8.5e-94	321	KO:K07058	membrane protein		Yes
2755616442	348	41.79	2	348	3	348	2.8e-102	348	KO:K07082	UPF0755 protein		Yes
2755616443	113	48.65	1	110	1	111	4.1e-30	120	KO:K03075	preprotein translocase subunit SecG		Yes
2755616447	486	75.37	9	472	8	474	0.0e+00	822	KO:K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	EC:2.8.4.3	Yes
2755616449	388	73.71	18	386	3	371	0.0e+00	635	KO:K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	EC:6.3.4.18	Yes
2755616450	376	82.69	13	376	7	370	0.0e+00	724	KO:K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	EC:1.13.11.27	Yes
2755616452	419	65.24	1	419	1	420	0.0e+00	644	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2755616454	360	57.77	16	356	13	353	0.0e+00	519	KO:K00508	linoleoyl-CoA desaturase [EC:1.14.19.3]	EC:1.14.19.3	Yes
2755616456	439	77.73	1	439	1	440	0.0e+00	777	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2755616458	360	54.44	1	360	1	360	0.0e+00	453	KO:K03629	DNA replication and repair protein RecF		Yes
2755616459	161	65.24	1	160	10	173	2.4e-75	253	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2755616460	308	83.22	1	304	1	304	0.0e+00	578	KO:K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	EC:2.1.3.2	Yes
2755616462	155	77.12	2	154	3	155	3.9e-86	283	KO:K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	EC:2.7.7.3	Yes
2755616464	209	75.48	2	209	3	210	3.0e-117	377	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	Yes
2755616471	391	71.95	5	389	4	388	0.0e+00	668	KO:K01686	mannonate dehydratase [EC:4.2.1.8]	EC:4.2.1.8	Yes
2755616473	187	45.45	11	184	7	179	5.9e-47	175	KO:K09939	uncharacterized protein		Yes
2755616475	361	63.29	1	360	8	372	0.0e+00	532	KO:K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	EC:2.3.1.47	Yes
2755616476	125	47.62	1	124	1	125	6.7e-32	126	KO:K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	EC:3.5.99.10	Yes
2755616479	427	70.49	1	427	1	427	0.0e+00	723	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
2755616481	623	64.37	1	621	1	615	0.0e+00	916	KO:K04044	molecular chaperone HscA		Yes
2755616483	85	51.76	1	85	1	85	2.7e-23	98.2	KO:K06218	mRNA interferase RelE/StbE		Yes
2755616486	262	62.98	1	262	1	262	5.3e-111	365	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
